url,msg_type,text
"https://taptogen.vercel.app/tools/pwa-manifest-generator/","error","[2026-07-16T21:14:19.177Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pwa-manifest-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pwa-manifest-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/random-question-generator/","error","[2026-07-16T21:14:20.581Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass23RandomGroups is not defined ReferenceError: buildPass23RandomGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:300:429)"
"https://taptogen.vercel.app/tools/random-question-generator/","exception","ReferenceError: buildPass23RandomGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:300:429)"
"https://taptogen.vercel.app/tools/random-question-generator/","error","[2026-07-16T21:14:21.421Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/random-question-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/random-phrase-generator/","error","[2026-07-16T21:14:21.527Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass23RandomGroups is not defined ReferenceError: buildPass23RandomGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:300:429)"
"https://taptogen.vercel.app/tools/random-phrase-generator/","exception","ReferenceError: buildPass23RandomGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:300:429)"
"https://taptogen.vercel.app/tools/random-question-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/random-phrase-generator/","error","[2026-07-16T21:14:22.168Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/random-phrase-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/random-phrase-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/podcast-name-generator/","error","[2026-07-16T21:14:23.189Z] [ERROR]: [ErrorReporter] Captured Exception: makeNameIdeaGroups is not defined ReferenceError: makeNameIdeaGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:691:205)"
"https://taptogen.vercel.app/tools/podcast-name-generator/","exception","ReferenceError: makeNameIdeaGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:691:205)"
"https://taptogen.vercel.app/tools/podcast-name-generator/","error","[2026-07-16T21:14:24.274Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/podcast-name-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/podcast-name-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/meta-description-generator/","error","[2026-07-16T21:14:26.183Z] [ERROR]: No configuration found for workspace ""meta-description-generator"""
"https://taptogen.vercel.app/tools/proposal-generator/","error","[2026-07-16T21:14:27.629Z] [ERROR]: No configuration found for workspace ""proposal-generator"""
"https://taptogen.vercel.app/tools/passphrase-generator/","error","[2026-07-16T21:14:31.235Z] [ERROR]: No configuration found for workspace ""passphrase-generator"""
"https://taptogen.vercel.app/tools/meta-description-generator/","error","[2026-07-16T21:14:31.822Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/meta-description-generator/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/pl/tools/generator-old-english-text/","error","[2026-07-16T21:14:32.099Z] [ERROR]: No configuration found for workspace ""old-english-text-generator"""
"https://taptogen.vercel.app/id/tools/generator-superhero-name/","error","[2026-07-16T21:14:32.159Z] [ERROR]: No configuration found for workspace ""superhero-name-generator"""
"https://taptogen.vercel.app/tools/meta-description-generator/","error","[2026-07-16T21:14:32.340Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/meta-description-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/proposal-generator/","error","[2026-07-16T21:14:32.355Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass22ProposalSections is not defined ReferenceError: buildPass22ProposalSections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:293:218)"
"https://taptogen.vercel.app/tools/proposal-generator/","exception","ReferenceError: buildPass22ProposalSections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:293:218)"
"https://taptogen.vercel.app/tools/proposal-generator/","error","[2026-07-16T21:14:32.854Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/proposal-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/proposal-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/meta-description-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/passphrase-generator/","error","[2026-07-16T21:14:34.839Z] [ERROR]: [ErrorReporter] Captured Exception: buildPremiumPassphrase is not defined ReferenceError: buildPremiumPassphrase is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:257:225)"
"https://taptogen.vercel.app/tools/passphrase-generator/","exception","ReferenceError: buildPremiumPassphrase is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:257:225)"
"https://taptogen.vercel.app/tools/passphrase-generator/","error","[2026-07-16T21:14:35.236Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/passphrase-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/passphrase-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/id/tools/generator-superhero-name/","error","[2026-07-16T21:14:37.017Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass19NameGroups is not defined ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/id/tools/generator-superhero-name/","exception","ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/pl/tools/generator-old-english-text/","error","[2026-07-16T21:14:38.595Z] [ERROR]: [ErrorReporter] Captured Exception: buildOldEnglishStyles is not defined ReferenceError: buildOldEnglishStyles is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:276:204)"
"https://taptogen.vercel.app/pl/tools/generator-old-english-text/","exception","ReferenceError: buildOldEnglishStyles is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:276:204)"
"https://taptogen.vercel.app/id/tools/generator-superhero-name/","error","[2026-07-16T21:14:38.821Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/id/tools/generator-superhero-name/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/pl/tools/generator-old-english-text/","error","[2026-07-16T21:14:39.406Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/pl/tools/generator-old-english-text/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/id/tools/generator-art-tag/","error","[2026-07-16T21:14:40.774Z] [ERROR]: No configuration found for workspace ""art-tag-generator"""
"https://taptogen.vercel.app/it/tools/generatore-gnome-name/","error","[2026-07-16T21:14:40.778Z] [ERROR]: No configuration found for workspace ""gnome-name-generator"""
"https://taptogen.vercel.app/fr/tools/g-n-rateur-first-and-last-name/","error","[2026-07-16T21:14:42.844Z] [ERROR]: No configuration found for workspace ""last-name-and-first-name-generator"""
"https://taptogen.vercel.app/bn/tools/generator-graffiti-text/","error","[2026-07-16T21:14:46.959Z] [ERROR]: No configuration found for workspace ""graffiti-text-generator"""
"https://taptogen.vercel.app/bg/tools/generator-cipher/","error","[2026-07-16T21:14:46.962Z] [ERROR]: No configuration found for workspace ""cipher-generator"""
"https://taptogen.vercel.app/fr/tools/g-n-rateur-first-and-last-name/","error","[2026-07-16T21:14:47.378Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass19NameGroups is not defined ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/fr/tools/g-n-rateur-first-and-last-name/","exception","ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/id/tools/generator-art-tag/","error","[2026-07-16T21:14:47.635Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass24UtilitySections is not defined ReferenceError: buildPass24UtilitySections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:317:335)"
"https://taptogen.vercel.app/id/tools/generator-art-tag/","exception","ReferenceError: buildPass24UtilitySections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:317:335)"
"https://taptogen.vercel.app/it/tools/generatore-gnome-name/","error","[2026-07-16T21:14:47.660Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass25CreatureGroups is not defined ReferenceError: buildPass25CreatureGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:330:488)"
"https://taptogen.vercel.app/it/tools/generatore-gnome-name/","exception","ReferenceError: buildPass25CreatureGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:330:488)"
"https://taptogen.vercel.app/fr/tools/g-n-rateur-first-and-last-name/","error","[2026-07-16T21:14:47.984Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/fr/tools/g-n-rateur-first-and-last-name/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/it/tools/generatore-gnome-name/","error","[2026-07-16T21:14:48.128Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/it/tools/generatore-gnome-name/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/id/tools/generator-art-tag/","error","[2026-07-16T21:14:48.174Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/id/tools/generator-art-tag/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/bg/tools/generator-cipher/","error","[2026-07-16T21:14:50.368Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/bg/tools/generator-cipher/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/bn/tools/generator-graffiti-text/","error","[2026-07-16T21:14:50.999Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass24TextSections is not defined ReferenceError: buildPass24TextSections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:314:447)"
"https://taptogen.vercel.app/bn/tools/generator-graffiti-text/","exception","ReferenceError: buildPass24TextSections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:314:447)"
"https://taptogen.vercel.app/bg/tools/generator-cipher/","error","[2026-07-16T21:14:51.159Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/bg/tools/generator-cipher/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/bn/tools/generator-graffiti-text/","error","[2026-07-16T21:14:51.687Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/bn/tools/generator-graffiti-text/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/fr/tools/g-n-rateur-app-icon/","error","[2026-07-16T21:14:56.842Z] [ERROR]: No configuration found for workspace ""app-icon-generator"""
"https://taptogen.vercel.app/de/tools/generator-content-calendar/","error","[2026-07-16T21:14:57.198Z] [ERROR]: No configuration found for workspace ""content-calendar-generator"""
"https://taptogen.vercel.app/de/tools/generator-cowboy-name/","error","[2026-07-16T21:14:57.386Z] [ERROR]: No configuration found for workspace ""cowboy-name-generator"""
"https://taptogen.vercel.app/bn/tools/generator-plant-name/","error","[2026-07-16T21:15:01.887Z] [ERROR]: No configuration found for workspace ""plant-name-generator"""
"https://taptogen.vercel.app/es/tools/generador-random-text/","error","[2026-07-16T21:15:01.903Z] [ERROR]: No configuration found for workspace ""random-text-generator"""
"https://taptogen.vercel.app/de/tools/generator-content-calendar/","error","[2026-07-16T21:15:02.787Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass23TemplateSections is not defined ReferenceError: buildPass23TemplateSections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:304:229)"
"https://taptogen.vercel.app/de/tools/generator-content-calendar/","exception","ReferenceError: buildPass23TemplateSections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:304:229)"
"https://taptogen.vercel.app/de/tools/generator-content-calendar/","error","[2026-07-16T21:15:03.468Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/de/tools/generator-content-calendar/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/de/tools/generator-cowboy-name/","error","[2026-07-16T21:15:03.765Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass19NameGroups is not defined ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/de/tools/generator-cowboy-name/","exception","ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/fr/tools/g-n-rateur-app-icon/","error","[2026-07-16T21:15:03.831Z] [ERROR]: [ErrorReporter] Captured Exception: seedNumber is not defined ReferenceError: seedNumber is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:3569:296)"
"https://taptogen.vercel.app/fr/tools/g-n-rateur-app-icon/","exception","ReferenceError: seedNumber is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:3569:296)"
"https://taptogen.vercel.app/fr/tools/g-n-rateur-app-icon/","error","[2026-07-16T21:15:04.574Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/fr/tools/g-n-rateur-app-icon/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/de/tools/generator-cowboy-name/","error","[2026-07-16T21:15:04.684Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/de/tools/generator-cowboy-name/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/es/tools/generador-random-text/","error","[2026-07-16T21:15:04.837Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass23RandomGroups is not defined ReferenceError: buildPass23RandomGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:300:429)"
"https://taptogen.vercel.app/es/tools/generador-random-text/","exception","ReferenceError: buildPass23RandomGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:300:429)"
"https://taptogen.vercel.app/es/tools/generador-random-text/","error","[2026-07-16T21:15:05.669Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/es/tools/generador-random-text/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/bn/tools/generator-plant-name/","error","[2026-07-16T21:15:05.962Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/bn/tools/generator-plant-name/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/bn/tools/generator-plant-name/","error","[2026-07-16T21:15:06.741Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/bn/tools/generator-plant-name/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/bn/tools/generator-raffle/","error","[2026-07-16T21:15:12.089Z] [ERROR]: No configuration found for workspace ""raffle-generator"""
"https://taptogen.vercel.app/de/tools/generator-book-club-name/","error","[2026-07-16T21:15:14.891Z] [ERROR]: No configuration found for workspace ""book-club-name-generator"""
"https://taptogen.vercel.app/es/tools/generador-utm-link/","error","[2026-07-16T21:15:15.413Z] [ERROR]: No configuration found for workspace ""utm-generator"""
"https://taptogen.vercel.app/bn/tools/shishur-nam-generator/","error","[2026-07-16T21:15:15.765Z] [ERROR]: No configuration found for workspace ""baby-name-generator"""
"https://taptogen.vercel.app/es/tools/generador-nickname/","error","[2026-07-16T21:15:16.552Z] [ERROR]: No configuration found for workspace ""nickname-generator"""
"https://taptogen.vercel.app/bn/tools/generator-raffle/","error","[2026-07-16T21:15:17.584Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/bn/tools/generator-raffle/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/bn/tools/generator-raffle/","error","[2026-07-16T21:15:18.199Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
